x,signal_A,signal_B,combined_clean,noisy_input
7.986814796728116672e-01,7.484533841068374826e-02,-5.895079502819741135e-01,-5.146626118712903653e-01,-6.944503852990335790e-02
7.988035648882920725e-01,7.308389227341237360e-02,-5.463300671297212086e-01,-4.732461748563088211e-01,-1.916702580407453116e+00
7.989256501037724778e-01,7.116486458086823674e-02,-4.999390560172808917e-01,-4.287741914364126550e-01,1.674972113065575918e-02
7.990477353192528831e-01,6.909256972204996794e-02,-4.506077561381645613e-01,-3.815151864161145934e-01,8.287351458735831011e-02
7.991698205347332884e-01,6.687165442360448742e-02,-3.986262993897585205e-01,-3.317546449661540331e-01,7.524514571265973339e-01
7.992919057502136937e-01,6.450708752397356360e-02,-3.443004040220669082e-01,-2.797933164980933585e-01,-1.110592993289371000e+00
7.994139909656940990e-01,6.200414904356865015e-02,-2.879495766189130723e-01,-2.259454275753444152e-01,-1.131445503949291692e-01
7.995360761811745043e-01,5.936841857460318367e-02,-2.299052329855081345e-01,-1.705368144109049577e-01,-2.851076200154253337e-01
7.996581613966549096e-01,5.660576301575839797e-02,-1.705087489946157941e-01,-1.139029859788573962e-01,-1.024345260357914622e+00
7.997802466121353149e-01,5.372232367828491673e-02,-1.101094528543696272e-01,-5.638712917608471042e-02,6.902151308947174213e-01
7.999023318276157202e-01,5.072450279150405444e-02,-4.906257060650525553e-02,1.661932184998798911e-03,2.671512530325615975e-01
8.000244170430961255e-01,4.761894943711098699e-02,0.000000000000000000e+00,4.761894943711098699e-02,4.967080545521526669e-01
8.001465022585765308e-01,4.441254494275007070e-02,0.000000000000000000e+00,4.441254494275007070e-02,-1.057161881733634790e+00
8.002685874740569361e-01,4.111238776683352053e-02,0.000000000000000000e+00,4.111238776683352053e-02,-6.165797858478411220e-01
8.003906726895373414e-01,3.772577790731527353e-02,0.000000000000000000e+00,3.772577790731527353e-02,-2.743438093944812750e-01
8.005127579050177467e-01,3.426020086864117048e-02,0.000000000000000000e+00,3.426020086864117048e-02,-2.521630268322144763e-01
8.006348431204981519e-01,3.072331122165072523e-02,0.000000000000000000e+00,3.072331122165072523e-02,-1.242110351421496617e+00
8.007569283359785572e-01,2.712291579247340031e-02,0.000000000000000000e+00,2.712291579247340031e-02,-4.478092053550701279e-01
8.008790135514589625e-01,2.346695651705520483e-02,0.000000000000000000e+00,2.346695651705520483e-02,-7.779585208923495143e-02
8.010010987669393678e-01,1.976349299886197286e-02,0.000000000000000000e+00,1.976349299886197286e-02,-2.141836572980379549e-01
8.011231839824197731e-01,1.602068480784354584e-02,0.000000000000000000e+00,1.602068480784354584e-02,1.897794214132187962e-01
8.012452691979001784e-01,1.224677355949166553e-02,0.000000000000000000e+00,1.224677355949166553e-02,-1.984261430967555750e-01
8.013673544133805837e-01,8.450064813182592630e-03,0.000000000000000000e+00,8.450064813182592630e-03,-8.008187276071031535e-01
8.014894396288609890e-01,4.638909829461972285e-03,0.000000000000000000e+00,4.638909829461972285e-03,-5.117545801446077985e-02
8.016115248443413943e-01,8.216872263819215453e-04,0.000000000000000000e+00,8.216872263819215453e-04,2.226160117066585398e-01
8.017336100598217996e-01,-2.993215425007328834e-03,0.000000000000000000e+00,-2.993215425007328834e-03,-2.386646060963561744e-01
8.018556952753022049e-01,-6.797420025461273912e-03,0.000000000000000000e+00,-6.797420025461273912e-03,8.395592974065266278e-02
8.019777804907826102e-01,-1.058257635225907760e-02,0.000000000000000000e+00,-1.058257635225907760e-02,1.756408012246658767e+00
8.020998657062630155e-01,-1.434038040333577950e-02,0.000000000000000000e+00,-1.434038040333577950e-02,9.629503739656508632e-01
8.022219509217434208e-01,-1.806259264048418189e-02,0.000000000000000000e+00,-1.806259264048418189e-02,-2.259137353785649616e-01
8.023440361372238261e-01,-2.174105609147521101e-02,0.000000000000000000e+00,-2.174105609147521101e-02,-6.330007247262544601e-01
8.024661213527042314e-01,-2.536771427123000328e-02,0.000000000000000000e+00,-2.536771427123000328e-02,5.542949973553177451e-02
8.025882065681846367e-01,-2.893462888257775784e-02,0.000000000000000000e+00,-2.893462888257775784e-02,-1.133579592110915413e-01
8.027102917836650420e-01,-3.243399725752604129e-02,0.000000000000000000e+00,-3.243399725752604129e-02,-1.890201827125971568e-01
8.028323769991454473e-01,-3.585816950060951441e-02,0.000000000000000000e+00,-3.585816950060951441e-02,4.543710893580823473e-01
8.029544622146258526e-01,-3.919966529641816244e-02,0.000000000000000000e+00,-3.919966529641816244e-02,5.052646064819671379e-03
8.030765474301062579e-01,-4.245119034425677562e-02,0.000000000000000000e+00,-4.245119034425677562e-02,3.164766141097475338e-01
8.031986326455866632e-01,-4.560565238347796813e-02,0.000000000000000000e+00,-4.560565238347796813e-02,4.419052746466556325e-02
8.033207178610670685e-01,-4.865617677419356579e-02,0.000000000000000000e+00,-4.865617677419356579e-02,1.583394948966687643e+00
8.034428030765474738e-01,-5.159612159874098214e-02,0.000000000000000000e+00,-5.159612159874098214e-02,-1.019866460365449701e+00
8.035648882920278790e-01,-5.441909225052737192e-02,0.000000000000000000e+00,-5.441909225052737192e-02,8.593841992448399969e-01
8.036869735075082843e-01,-5.711895547787956828e-02,0.000000000000000000e+00,-5.711895547787956828e-02,-1.488128693551920234e+00
8.038090587229886896e-01,-5.968985285176261341e-02,0.000000000000000000e+00,-5.968985285176261341e-02,4.903366929396100748e-01
8.039311439384690949e-01,-6.212621362742121872e-02,0.000000000000000000e+00,-6.212621362742121872e-02,-7.129454025413782814e-01
8.040532291539495002e-01,-6.442276697139907859e-02,0.000000000000000000e+00,-6.442276697139907859e-02,4.570294029571932148e-02
8.041753143694299055e-01,-6.657455352673083415e-02,0.000000000000000000e+00,-6.657455352673083415e-02,1.042705140546616782e+00
8.042973995849103108e-01,-6.857693629051847539e-02,0.000000000000000000e+00,-6.857693629051847539e-02,1.707913357548664635e-01
8.044194848003907161e-01,-7.042561077968616245e-02,0.000000000000000000e+00,-7.042561077968616245e-02,4.647523792112358554e-01
8.045415700158711214e-01,-7.211661446217977611e-02,0.000000000000000000e+00,-7.211661446217977611e-02,6.667837922713175658e-01
8.046636552313515267e-01,-7.364633543258186643e-02,0.000000000000000000e+00,-7.364633543258186643e-02,-8.769481479964891246e-02
8.047857404468319320e-01,-7.501152031266120068e-02,0.000000000000000000e+00,-7.501152031266120068e-02,-5.239329315818680444e-01
8.049078256623123373e-01,-7.620928135919347035e-02,0.000000000000000000e+00,-7.620928135919347035e-02,1.306787928392397213e-02
8.050299108777927426e-01,-7.723710276303771827e-02,-0.000000000000000000e+00,-7.723710276303771827e-02,1.856517912290781835e-01
8.051519960932731479e-01,-7.809284612529308889e-02,-0.000000000000000000e+00,-7.809284612529308889e-02,1.520996724862566651e-01
8.052740813087535532e-01,-7.877475509816744825e-02,-0.000000000000000000e+00,-7.877475509816744825e-02,8.507065832563547314e-01
8.053961665242339585e-01,-7.928145917998573322e-02,-0.000000000000000000e+00,-7.928145917998573322e-02,-5.152315669228955120e-01
8.055182517397143638e-01,-7.961197665570982074e-02,-0.000000000000000000e+00,-7.961197665570982074e-02,5.055055415524928319e-01
8.056403369551947691e-01,-7.976571667615238448e-02,-0.000000000000000000e+00,-7.976571667615238448e-02,-8.506382199091607754e-01
8.057624221706751744e-01,-7.974248047103815740e-02,-0.000000000000000000e+00,-7.974248047103815740e-02,1.182768759265951264e+00
8.058845073861555797e-01,-7.954246169293305302e-02,-0.000000000000000000e+00,-7.954246169293305302e-02,5.681177684125138239e-02
8.060065926016359850e-01,-7.916624589102132237e-02,-0.000000000000000000e+00,-7.916624589102132237e-02,-7.566660256448219934e-01
8.061286778171163903e-01,-7.861480911562465645e-02,-0.000000000000000000e+00,-7.861480911562465645e-02,-2.474139891920604239e-01
8.062507630325967956e-01,-7.788951565628680906e-02,-0.000000000000000000e+00,-7.788951565628680906e-02,-5.215395358142390636e-01
8.063728482480772009e-01,-7.699211491818366837e-02,-0.000000000000000000e+00,-7.699211491818366837e-02,-1.627584778555933642e+00
8.064949334635576061e-01,-7.592473744352030984e-02,-0.000000000000000000e+00,-7.592473744352030984e-02,-7.819133174039741840e-01
8.066170186790380114e-01,-7.468989008648281580e-02,-0.000000000000000000e+00,-7.468989008648281580e-02,5.080309736139977383e-01
8.067391038945184167e-01,-7.329045035222139792e-02,-0.000000000000000000e+00,-7.329045035222139792e-02,-8.173038008635250540e-01
8.068611891099988220e-01,-7.172965991214530490e-02,-0.000000000000000000e+00,-7.172965991214530490e-02,3.354130444667494104e-01
8.069832743254792273e-01,-7.001111730974587943e-02,-0.000000000000000000e+00,-7.001111730974587943e-02,3.983498846891577738e-01
8.071053595409596326e-01,-6.813876987284794851e-02,-0.000000000000000000e+00,-6.813876987284794851e-02,4.904673273357502694e-01
8.072274447564400379e-01,-6.611690485008851759e-02,-0.000000000000000000e+00,-6.611690485008851759e-02,7.236480066101490249e-02
8.073495299719204432e-01,-6.395013979106077551e-02,-0.000000000000000000e+00,-6.395013979106077551e-02,-6.352622251781255835e-01
8.074716151874008485e-01,-6.164341219131864308e-02,-0.000000000000000000e+00,-6.164341219131864308e-02,-6.958061588710969803e-01
8.075937004028812538e-01,-5.920196842505017626e-02,-0.000000000000000000e+00,-5.920196842505017626e-02,-5.313927891240146500e-02
8.077157856183616591e-01,-5.663135198983330204e-02,-0.000000000000000000e+00,-5.663135198983330204e-02,7.178553069245847684e-01
8.078378708338420644e-01,-5.393739108948462230e-02,-0.000000000000000000e+00,-5.393739108948462230e-02,4.521237101831580563e-01
8.079599560493224697e-01,-5.112618558235281635e-02,-0.000000000000000000e+00,-5.112618558235281635e-02,-6.699739082832617543e-01
8.080820412648028750e-01,-4.820409332410312969e-02,-0.000000000000000000e+00,-4.820409332410312969e-02,-8.772360607443800973e-01
8.082041264802832803e-01,-4.517771593506389460e-02,-0.000000000000000000e+00,-4.517771593506389460e-02,-7.942079168553729807e-02
8.083262116957636856e-01,-4.205388402386190522e-02,-0.000000000000000000e+00,-4.205388402386190522e-02,2.038277650589712386e-01
8.084482969112440909e-01,-3.883964189997655969e-02,-0.000000000000000000e+00,-3.883964189997655969e-02,3.948717860624094689e-01
8.085703821267244962e-01,-3.554223180927790215e-02,-0.000000000000000000e+00,-3.554223180927790215e-02,-1.327072059740293797e-01
8.086924673422049015e-01,-3.216907772749689337e-02,-0.000000000000000000e+00,-3.216907772749689337e-02,-9.984637029330112323e-02
8.088145525576853068e-01,-2.872776874771809305e-02,-0.000000000000000000e+00,-2.872776874771809305e-02,-8.450503898417048854e-01
8.089366377731657121e-01,-2.522604209880597442e-02,-0.000000000000000000e+00,-2.522604209880597442e-02,9.923646954460287883e-01
8.090587229886461174e-01,-2.167176583260827308e-02,-0.000000000000000000e+00,-2.167176583260827308e-02,-8.282090322019110273e-02
8.091808082041265227e-01,-1.807292121852320868e-02,-0.000000000000000000e+00,-1.807292121852320868e-02,6.333744912686000150e-01
8.093028934196069279e-01,-1.443758488458928707e-02,-0.000000000000000000e+00,-1.443758488458928707e-02,-1.302749893354061272e-01
8.094249786350873332e-01,-1.077391074507712265e-02,-0.000000000000000000e+00,-1.077391074507712265e-02,2.970476031701763664e-01
8.095470638505677385e-01,-7.090111754749443135e-03,-0.000000000000000000e+00,-7.090111754749443135e-03,1.145099614973046909e-01
8.096691490660481438e-01,-3.394441530719580907e-03,-0.000000000000000000e+00,-3.394441530719580907e-03,4.657216521179928792e-01
8.097912342815285491e-01,3.048241172058851144e-04,-0.000000000000000000e+00,3.048241172058851144e-04,-3.570536718403287124e-01
8.099133194970089544e-01,3.999405706254721519e-03,-0.000000000000000000e+00,3.999405706254721519e-03,1.203437590432619858e-01
8.100354047124893597e-01,7.681038609151820407e-03,0.000000000000000000e+00,7.681038609151820407e-03,-1.399898077804636598e-01
8.101574899279697650e-01,1.134149154977727274e-02,0.000000000000000000e+00,1.134149154977727274e-02,-1.658331741715277086e-01
8.102795751434501703e-01,1.497258502465325172e-02,0.000000000000000000e+00,1.497258502465325172e-02,6.764678741928832340e-01
8.104016603589305756e-01,1.856620960892019223e-02,0.000000000000000000e+00,1.856620960892019223e-02,2.837126545230390651e-01
8.105237455744109809e-01,2.211434410578425394e-02,0.000000000000000000e+00,2.211434410578425394e-02,-6.849956783921752335e-01
8.106458307898913862e-01,2.560907349872814862e-02,0.000000000000000000e+00,2.560907349872814862e-02,-5.481317660502305067e-02
8.107679160053717915e-01,2.904260666610133587e-02,0.000000000000000000e+00,2.904260666610133587e-02,-1.964684454017122939e-01
8.108900012208521968e-01,3.240729381844975610e-02,0.000000000000000000e+00,3.240729381844975610e-02,1.023405883764707952e-01
8.110120864363326021e-01,3.569564361918679124e-02,0.000000000000000000e+00,3.569564361918679124e-02,-6.464943904784219431e-01
8.111341716518130074e-01,3.890033995029987951e-02,0.000000000000000000e+00,3.890033995029987951e-02,6.222773790665059312e-01
8.112562568672934127e-01,4.201425828520766875e-02,0.000000000000000000e+00,4.201425828520766875e-02,1.439847843311193865e-01
8.113783420827738180e-01,4.503048163198666853e-02,0.000000000000000000e+00,4.503048163198666853e-02,-6.448268058394920343e-01
8.115004272982542233e-01,4.794231601098180445e-02,0.000000000000000000e+00,4.794231601098180445e-02,-2.867165265754520465e-01
8.116225125137346286e-01,5.074330543194621734e-02,0.000000000000000000e+00,5.074330543194621734e-02,1.510276782579681010e+00
8.117445977292150339e-01,5.342724633687778030e-02,0.000000000000000000e+00,5.342724633687778030e-02,1.271465341511920810e+00
8.118666829446954392e-01,5.598820147591524604e-02,0.000000000000000000e+00,5.598820147591524604e-02,2.463190284854089307e-01
8.119887681601758445e-01,5.842051318503201085e-02,0.000000000000000000e+00,5.842051318503201085e-02,6.836534913335523544e-01
8.121108533756562498e-01,6.071881603532297556e-02,0.000000000000000000e+00,6.071881603532297556e-02,8.989204419520493428e-01
8.122329385911366550e-01,6.287804882543580887e-02,0.000000000000000000e+00,6.287804882543580887e-02,-7.687409927157564660e-01
8.123550238066170603e-01,6.489346588981299846e-02,0.000000000000000000e+00,6.489346588981299846e-02,4.702830634959220824e-01
8.124771090220974656e-01,6.676064769718653702e-02,0.000000000000000000e+00,6.676064769718653702e-02,-5.852070253735666694e-02
8.125991942375778709e-01,6.847551071522479937e-02,0.000000000000000000e+00,6.847551071522479937e-02,9.344290773311833553e-02
8.127212794530582762e-01,7.003431651888440690e-02,0.000000000000000000e+00,7.003431651888440690e-02,-1.488412297926607342e-01
8.128433646685386815e-01,7.143368012175993487e-02,0.000000000000000000e+00,7.143368012175993487e-02,-7.581636700083025371e-01
8.129654498840190868e-01,7.267057751140529320e-02,0.000000000000000000e+00,7.267057751140529320e-02,9.229910038739522204e-02
8.130875350994994921e-01,7.374235237142487409e-02,0.000000000000000000e+00,7.374235237142487409e-02,-9.642845890565507894e-01
8.132096203149798974e-01,7.464672197491888095e-02,0.000000000000000000e+00,7.464672197491888095e-02,-2.925751999051821595e-01
8.133317055304603027e-01,7.538178223577511605e-02,0.000000000000000000e+00,7.538178223577511605e-02,7.749020346203919773e-01
8.134537907459407080e-01,7.594601190613937958e-02,0.000000000000000000e+00,7.594601190613937958e-02,5.468729441041174644e-01
8.135758759614211133e-01,7.633827591035995119e-02,0.000000000000000000e+00,7.633827591035995119e-02,-2.436923326539405243e-01
8.136979611769015186e-01,7.655782780761288819e-02,0.000000000000000000e+00,7.655782780761288819e-02,8.986733953379678619e-01
8.138200463923819239e-01,7.660431137739963370e-02,0.000000000000000000e+00,7.660431137739963370e-02,-2.872352084035569297e-01
8.139421316078623292e-01,7.647776132407210770e-02,0.000000000000000000e+00,7.647776132407210770e-02,-4.687264509867039575e-01
8.140642168233427345e-01,7.617860309853609346e-02,0.000000000000000000e+00,7.617860309853609346e-02,1.447109801260979101e+00
8.141863020388231398e-01,7.570765183727184988e-02,0.000000000000000000e+00,7.570765183727184988e-02,4.886911473948538642e-01
8.143083872543035451e-01,7.506611042081262619e-02,0.000000000000000000e+00,7.506611042081262619e-02,4.725041508434543180e-01
8.144304724697839504e-01,7.425556665580042293e-02,0.000000000000000000e+00,7.425556665580042293e-02,6.075934340850779325e-01
8.145525576852643557e-01,7.327798958674991425e-02,0.000000000000000000e+00,7.327798958674991425e-02,3.999023026283726745e-01
8.146746429007447610e-01,7.213572494557281278e-02,0.000000000000000000e+00,7.213572494557281278e-02,-3.637767081330837704e-01
8.147967281162251663e-01,7.083148974894572236e-02,0.000000000000000000e+00,7.083148974894572236e-02,-3.413365870077883502e-01
8.149188133317055716e-01,6.936836605545390610e-02,0.000000000000000000e+00,6.936836605545390610e-02,2.709139841580180397e-01
8.150408985471859769e-01,6.774979389642422911e-02,-0.000000000000000000e+00,6.774979389642422911e-02,3.608470002402642263e-01
8.151629837626663821e-01,6.597956339619033550e-02,-0.000000000000000000e+00,6.597956339619033550e-02,6.188919492045258375e-01
8.152850689781467874e-01,6.406180609941138082e-02,-0.000000000000000000e+00,6.406180609941138082e-02,-1.718293888214234011e-03
8.154071541936271927e-01,6.200098552484904768e-02,-0.000000000000000000e+00,6.200098552484904768e-02,1.170781236598737562e+00
8.155292394091075980e-01,5.980188696677653931e-02,-0.000000000000000000e+00,5.980188696677653931e-02,-7.352902237131644370e-01
8.156513246245880033e-01,5.746960656694298508e-02,-0.000000000000000000e+00,5.746960656694298508e-02,1.215551191990506208e+00
8.157734098400684086e-01,5.500953968159547763e-02,-0.000000000000000000e+00,5.500953968159547763e-02,8.969836074516369662e-01
8.158954950555488139e-01,5.242736856982375265e-02,-0.000000000000000000e+00,5.242736856982375265e-02,2.485730902934499553e-01
8.160175802710292192e-01,4.972904943085017931e-02,-0.000000000000000000e+00,4.972904943085017931e-02,2.338763111978731102e-01
8.161396654865096245e-01,4.692079881959881904e-02,-0.000000000000000000e+00,4.692079881959881904e-02,-1.001612548708185613e-01
8.162617507019900298e-01,4.400907947110350993e-02,-0.000000000000000000e+00,4.400907947110350993e-02,-4.461796849284417887e-01
8.163838359174704351e-01,4.100058556581416547e-02,-0.000000000000000000e+00,4.100058556581416547e-02,-2.288154003541641446e-01
8.165059211329508404e-01,3.790222746908853552e-02,-0.000000000000000000e+00,3.790222746908853552e-02,2.818047388745682502e-01
8.166280063484312457e-01,3.472111597938586092e-02,-0.000000000000000000e+00,3.472111597938586092e-02,1.379136970306108045e+00
8.167500915639116510e-01,3.146454612080353680e-02,-0.000000000000000000e+00,3.146454612080353680e-02,5.627295105250670337e-01
8.168721767793920563e-01,2.813998051665444686e-02,-0.000000000000000000e+00,2.813998051665444686e-02,-8.359493520121769050e-01
8.169942619948724616e-01,2.475503238180576035e-02,-0.000000000000000000e+00,2.475503238180576035e-02,-5.738832578905880277e-01
8.171163472103528669e-01,2.131744817225313116e-02,-0.000000000000000000e+00,2.131744817225313116e-02,5.855763429454498015e-01
8.172384324258332722e-01,1.783508993143280777e-02,-0.000000000000000000e+00,1.783508993143280777e-02,3.444316657005796339e-02
8.173605176413136775e-01,1.431591737319318908e-02,-0.000000000000000000e+00,1.431591737319318908e-02,-6.035187186130307468e-01
8.174826028567940828e-01,1.076796974229911330e-02,-0.000000000000000000e+00,1.076796974229911330e-02,-5.647488183331114131e-01
8.176046880722744881e-01,7.199347493529682437e-03,-0.000000000000000000e+00,7.199347493529682437e-03,-7.074288723412600621e-01
8.177267732877548934e-01,3.618193831176681318e-03,-0.000000000000000000e+00,3.618193831176681318e-03,1.056927411640914194e+00
8.178488585032352987e-01,3.267615087643993950e-05,-0.000000000000000000e+00,3.267615087643993950e-05,-2.744386863233258186e-02
8.179709437187157040e-01,-3.549032573950348327e-03,-0.000000000000000000e+00,-3.549032573950348327e-03,-1.277524153559999112e-02
8.180930289341961092e-01,-7.118772418640325304e-03,-0.000000000000000000e+00,-7.118772418640325304e-03,-2.125614084870356413e-01
8.182151141496765145e-01,-1.066841510434256464e-02,-0.000000000000000000e+00,-1.066841510434256464e-02,-3.721457198866361948e-01
8.183371993651569198e-01,-1.418988252318593123e-02,-0.000000000000000000e+00,-1.418988252318593123e-02,-9.187561333650314799e-01
8.184592845806373251e-01,-1.767516514930943597e-02,-0.000000000000000000e+00,-1.767516514930943597e-02,1.724204147653262964e-01
8.185813697961177304e-01,-2.111634029361755815e-02,-0.000000000000000000e+00,-2.111634029361755815e-02,7.582659582541131371e-01
8.187034550115981357e-01,-2.450559016070437759e-02,-0.000000000000000000e+00,-2.450559016070437759e-02,-2.307767672113162638e-01
8.188255402270785410e-01,-2.783521966649642188e-02,-0.000000000000000000e+00,-2.783521966649642188e-02,1.882012430258126479e-01
8.189476254425589463e-01,-3.109767397602943018e-02,-0.000000000000000000e+00,-3.109767397602943018e-02,6.573581180525382983e-01
8.190697106580393516e-01,-3.428555572108181460e-02,-0.000000000000000000e+00,-3.428555572108181460e-02,4.623101861282467029e-01
8.191917958735197569e-01,-3.739164185832391518e-02,-0.000000000000000000e+00,-3.739164185832391518e-02,-5.143092123688818296e-01
8.193138810890001622e-01,-4.040890012929618247e-02,-0.000000000000000000e+00,-4.040890012929618247e-02,-2.333004509833697115e-01
8.194359663044805675e-01,-4.333050508452590543e-02,-0.000000000000000000e+00,-4.333050508452590543e-02,4.663756056263584915e-02
8.195580515199609728e-01,-4.614985363497128151e-02,-0.000000000000000000e+00,-4.614985363497128151e-02,9.687537181388404806e-01
8.196801367354413781e-01,-4.886058009510448746e-02,-0.000000000000000000e+00,-4.886058009510448746e-02,6.977123968932801290e-01
8.198022219509217834e-01,-5.145657068310475341e-02,-0.000000000000000000e+00,-5.145657068310475341e-02,-1.184903967659108326e-01
8.199243071664021887e-01,-5.393197744473754440e-02,-0.000000000000000000e+00,-5.393197744473754440e-02,-1.185892004306186909e+00
8.200463923818825940e-01,-5.628123156899896007e-02,0.000000000000000000e+00,-5.628123156899896007e-02,-9.544717878362740660e-02
8.201684775973629993e-01,-5.849905606473349007e-02,0.000000000000000000e+00,-5.849905606473349007e-02,-5.675461150255385334e-01
8.202905628128434046e-01,-6.058047776913394467e-02,0.000000000000000000e+00,-6.058047776913394467e-02,4.888954951832301110e-01
8.204126480283238099e-01,-6.252083866031458992e-02,0.000000000000000000e+00,-6.252083866031458992e-02,-5.911303790790642942e-01
8.205347332438042152e-01,-6.431580644791581869e-02,0.000000000000000000e+00,-6.431580644791581869e-02,-4.703293673346546910e-01
8.206568184592846205e-01,-6.596138441719572032e-02,0.000000000000000000e+00,-6.596138441719572032e-02,-2.290898086494971841e-02
8.207789036747650258e-01,-6.745392050387459537e-02,0.000000000000000000e+00,-6.745392050387459537e-02,-1.240736510465280107e-01
8.209009888902454311e-01,-6.879011557866995807e-02,0.000000000000000000e+00,-6.879011557866995807e-02,-5.973991952795575378e-01
8.210230741057258363e-01,-6.996703092229153431e-02,0.000000000000000000e+00,-6.996703092229153431e-02,8.383878954637854486e-01
8.211451593212062416e-01,-7.098209487354539826e-02,0.000000000000000000e+00,-7.098209487354539826e-02,-7.101495083740299030e-01
8.212672445366866469e-01,-7.183310863499732524e-02,0.000000000000000000e+00,-7.183310863499732524e-02,-1.913357205233921166e+00
8.213893297521670522e-01,-7.251825122268802659e-02,0.000000000000000000e+00,-7.251825122268802659e-02,-1.106530938496493865e+00
8.215114149676474575e-01,-7.303608354823799831e-02,0.000000000000000000e+00,-7.303608354823799831e-02,5.568740898517728077e-02
8.216335001831278628e-01,-7.338555162374856000e-02,0.000000000000000000e+00,-7.338555162374856000e-02,-1.190866901875632933e-01
8.217555853986082681e-01,-7.356598888187883267e-02,0.000000000000000000e+00,-7.356598888187883267e-02,-1.065061984587157173e+00
8.218776706140886734e-01,-7.357711760551084723e-02,0.000000000000000000e+00,-7.357711760551084723e-02,-1.189042043626852285e+00
8.219997558295690787e-01,-7.341904946346930472e-02,0.000000000000000000e+00,-7.341904946346930472e-02,-6.955225330472895873e-02
8.221218410450494840e-01,-7.309228515081009347e-02,0.000000000000000000e+00,-7.309228515081009347e-02,7.930196612718221072e-01
8.222439262605298893e-01,-7.259771313424892569e-02,0.000000000000000000e+00,-7.259771313424892569e-02,1.906758875849311197e-01
8.223660114760102946e-01,-7.193660750537318738e-02,0.000000000000000000e+00,-7.193660750537318738e-02,-5.696448753538613241e-01
8.224880966914906999e-01,-7.111062494631352482e-02,0.000000000000000000e+00,-7.111062494631352482e-02,1.962657414412097290e-01
8.226101819069711052e-01,-7.012180081462343617e-02,0.000000000000000000e+00,-7.012180081462343617e-02,-5.679805161522935020e-01
8.227322671224515105e-01,-6.897254435613170420e-02,0.000000000000000000e+00,-6.897254435613170420e-02,-1.439742405260240332e+00
8.228543523379319158e-01,-6.766563305653905402e-02,0.000000000000000000e+00,-6.766563305653905402e-02,1.163629056958123964e-01
8.229764375534123211e-01,-6.620420614455543862e-02,0.000000000000000000e+00,-6.620420614455543862e-02,7.689434034584358146e-02
8.230985227688927264e-01,-6.459175726128249528e-02,0.000000000000000000e+00,-6.459175726128249528e-02,4.942147021245120175e-01
8.232206079843731317e-01,-6.283212631254131431e-02,0.000000000000000000e+00,-6.283212631254131431e-02,3.801444430626947368e-01
8.233426931998535370e-01,-6.092949052267650212e-02,0.000000000000000000e+00,-6.092949052267650212e-02,-7.735961863568921459e-02
8.234647784153339423e-01,-5.888835471026817453e-02,0.000000000000000000e+00,-5.888835471026817453e-02,4.000217469285328731e-01
8.235868636308143476e-01,-5.671354080795106001e-02,0.000000000000000000e+00,-5.671354080795106001e-02,-5.557497969029226992e-01
8.237089488462947529e-01,-5.441017665035639134e-02,0.000000000000000000e+00,-5.441017665035639134e-02,-9.009244900284870683e-01
8.238310340617751582e-01,-5.198368405579360807e-02,0.000000000000000000e+00,-5.198368405579360807e-02,-1.130950963358159145e+00
8.239531192772555634e-01,-4.943976622906801066e-02,0.000000000000000000e+00,-4.943976622906801066e-02,-4.683350590831194538e-01
8.240752044927359687e-01,-4.678439451427261059e-02,0.000000000000000000e+00,-4.678439451427261059e-02,3.173567752981421020e-01
8.241972897082163740e-01,-4.402379452804544568e-02,0.000000000000000000e+00,-4.402379452804544568e-02,4.660884150199288700e-01
8.243193749236967793e-01,-4.116443170511567551e-02,0.000000000000000000e+00,-4.116443170511567551e-02,-5.517053200124522050e-01
8.244414601391771846e-01,-3.821299628941161181e-02,0.000000000000000000e+00,-3.821299628941161181e-02,2.248071938124800440e-01
8.245635453546575899e-01,-3.517638780529077497e-02,0.000000000000000000e+00,-3.517638780529077497e-02,3.397314553810574234e-01
8.246856305701379952e-01,-3.206169904463747333e-02,0.000000000000000000e+00,-3.206169904463747333e-02,4.923053367654888768e-01
8.248077157856184005e-01,-2.887619960679303419e-02,0.000000000000000000e+00,-2.887619960679303419e-02,1.995359038795465056e-01
8.249298010010988058e-01,-2.562731902918644403e-02,0.000000000000000000e+00,-2.562731902918644403e-02,-6.036979131370636686e-01
8.250518862165792111e-01,-2.232262954776770975e-02,-0.000000000000000000e+00,-2.232262954776770975e-02,-8.552143845351684037e-02
8.251739714320596164e-01,-1.896982852684758053e-02,-0.000000000000000000e+00,-1.896982852684758053e-02,-6.492604812620388355e-01
8.252960566475400217e-01,-1.557672059916142063e-02,-0.000000000000000000e+00,-1.557672059916142063e-02,-7.459680060548101732e-01
8.254181418630204270e-01,-1.215119955728191474e-02,-0.000000000000000000e+00,-1.215119955728191474e-02,8.704552722306663215e-01
8.255402270785008323e-01,-8.701230038395315475e-03,-0.000000000000000000e+00,-8.701230038395315475e-03,3.915337816416751826e-01
8.256623122939812376e-01,-5.234829044752239112e-03,-0.000000000000000000e+00,-5.234829044752239112e-03,1.020832402661610294e-02
8.257843975094616429e-01,-1.760047342669847836e-03,-0.000000000000000000e+00,-1.760047342669847836e-03,-5.544440390616240943e-01
8.259064827249420482e-01,1.715049216859235821e-03,-0.000000000000000000e+00,1.715049216859235821e-03,-3.207397195298397063e-01
