x,true_signal,noisy_signal
8.605786839213771522e-01,1.035681335806881709e+00,1.950627949629270441e+00
8.607007691368575575e-01,1.053213017134554619e+00,1.762538548902959024e+00
8.608228543523379628e-01,1.070570208481378405e+00,5.817563193015569123e-01
8.609449395678183681e-01,1.087725527307664031e+00,8.779421178372748269e-01
8.610670247832987734e-01,1.104651867806572207e+00,1.319509036694917814e+00
8.611891099987791787e-01,1.121322440800464726e+00,5.896585111126351197e-01
8.613111952142595840e-01,1.137710813172107649e+00,1.333301987330858918e+00
8.614332804297399893e-01,1.153790946772317527e+00,1.116397977320192858e+00
8.615553656452203946e-01,1.169537236746984954e+00,6.698568527598429689e-01
8.616774508607007999e-01,1.184924549227077684e+00,1.357126048404641683e+00
8.617995360761812051e-01,1.199928258326179886e+00,1.686768835743492678e+00
8.619216212916616104e-01,1.214524282391133969e+00,7.429808995834550345e-01
8.620437065071420157e-01,1.228689119452595513e+00,2.029986717288251086e+00
8.621657917226224210e-01,1.242399881823012864e+00,1.361207768757311420e+00
8.622878769381028263e-01,1.255634329791611714e+00,1.191536489596479953e+00
8.624099621535832316e-01,1.268370904366464824e+00,1.464532182081917266e+00
8.625320473690636369e-01,1.280588759015636402e+00,-1.585823363132976560e-02
8.626541325845440422e-01,1.292267790360682955e+00,1.679913521889007111e+00
8.627762178000244475e-01,1.303388667777371612e+00,1.435847054793903510e+00
8.628983030155048528e-01,1.313932861860066525e+00,1.085554251746609911e+00
8.630203882309852581e-01,1.323882671707913294e+00,1.492460159597996716e+00
8.631424734464656634e-01,1.333221250992771445e+00,1.535688140379619870e+00
8.632645586619460687e-01,1.341932632770311162e+00,8.114588078696932660e-01
8.633866438774264740e-01,1.350001752998114979e+00,1.396848752596408172e+00
8.635087290929068793e-01,1.357414472725934074e+00,5.612682021759775042e-01
8.636308143083872846e-01,1.364157598925565429e+00,2.271060716963863246e+00
8.637528995238676899e-01,1.370218903929695031e+00,1.318490054530771616e+00
8.638749847393480952e-01,1.375587143451111549e+00,1.222966601027645872e+00
8.639970699548285005e-01,1.380252073155778580e+00,6.778980717376253962e-01
8.641191551703089058e-01,1.384204463765445148e+00,1.201329347371967060e+00
8.642412403857893111e-01,1.387436114667436327e+00,1.338798829396599999e+00
8.643633256012697164e-01,1.389939866011800529e+00,1.527508115197110161e+00
8.644854108167501217e-01,1.391709609277866466e+00,6.122649734539116206e-01
8.646074960322305270e-01,1.392740296294737057e+00,1.208346507612970244e+00
8.647295812477109322e-01,1.393027946702431352e+00,1.766310272664491920e+00
8.648516664631913375e-01,1.392569653842707478e+00,1.556546479552126216e+00
8.649737516786717428e-01,1.391363589070896190e+00,1.466412070308164228e+00
8.650958368941521481e-01,1.389409004482407894e+00,1.725047953703107817e+00
8.652179221096325534e-01,1.386706234049893238e+00,1.187695560518693183e+00
8.653400073251129587e-01,1.383256693169394591e+00,9.832041275805520897e-01
8.654620925405933640e-01,1.379062876616150568e+00,1.102168447504641158e+00
8.655841777560737693e-01,1.374128354913056516e+00,1.730784214890923378e+00
8.657062629715541746e-01,1.368457769117129130e+00,1.813805198629717008e+00
8.658283481870345799e-01,1.362056824031634861e+00,1.364307955657652283e+00
8.659504334025149852e-01,1.354932279853874322e+00,8.622341956721184530e-01
8.660725186179953905e-01,1.347091942270908449e+00,1.257952481791151600e+00
8.661946038334757958e-01,1.338544651017743892e+00,1.800451226659498971e+00
8.663166890489562011e-01,1.329300266914939854e+00,1.686572305104648839e+00
8.664387742644366064e-01,1.319369657404524387e+00,8.087426534857284910e-01
8.665608594799170117e-01,1.308764680605624120e+00,1.424914165126826671e+00
8.666829446953974170e-01,1.297498167913210931e+00,1.220039890564289076e+00
8.668050299108778223e-01,1.285583905165562202e+00,1.085587211064760194e+00
8.669271151263582276e-01,1.273036612408141810e+00,-5.615695368187645364e-02
8.670492003418386329e-01,1.259871922283657852e+00,7.581574406630136043e-01
8.671712855573190382e-01,1.246106357080106752e+00,1.940748249759528754e+00
8.672933707727994435e-01,1.231757304470451064e+00,1.196081430244620769e+00
8.674154559882798488e-01,1.216842991979879551e+00,1.286287044300085114e+00
8.675375412037602540e-01,1.201382460217856440e+00,1.153001331119622552e+00
8.676596264192406593e-01,1.185395534914589044e+00,1.386953185120917142e+00
8.677817116347210646e-01,1.168902797802939819e+00,1.482977395722343328e+00
8.679037968502014699e-01,1.151925556388632144e+00,1.435924184432734618e+00
8.680258820656818752e-01,1.134485812653208026e+00,1.725476206261523426e+00
8.681479672811622805e-01,1.116606230735798677e+00,1.345959155913754479e+00
8.682700524966426858e-01,1.098310103641098268e+00,1.950197846530390855e+00
8.683921377121230911e-01,1.079621319022863180e+00,1.834935114928617494e+00
8.685142229276034964e-01,1.060564324092795108e+00,1.069971717757470353e+00
8.686363081430839017e-01,1.041164089706769547e+00,4.345572736655852752e-01
8.687583933585643070e-01,1.021446073681096856e+00,4.416761287126644842e-01
8.688804785740447123e-01,1.001436183392794055e+00,5.034141367875168971e-01
8.690025637895251176e-01,9.811607377188724666e-01,1.072167892463862238e+00
8.691246490050055229e-01,9.606464283706397378e-01,3.315480750012989031e-01
8.692467342204859282e-01,9.399202806798779841e-01,9.344671436636783346e-01
8.693688194359663335e-01,9.190096138944584547e-01,1.529197398746683589e+00
8.694909046514467388e-01,8.979420010421671483e-01,1.207981899963704198e+00
8.696129898669271441e-01,8.767452284212435831e-01,7.750454171205409803e-01
8.697350750824075494e-01,8.554472547776210689e-01,8.255574497069565476e-01
8.698571602978879547e-01,8.340761702287523560e-01,2.779936351821875595e-01
8.699792455133683600e-01,8.126601549944617586e-01,9.976000889462465215e-01
8.701013307288487653e-01,7.912274379955246406e-01,9.127215967913663297e-01
8.702234159443291706e-01,7.698062553809000841e-01,4.196290521844647792e-02
8.703455011598095759e-01,7.484248090444441948e-01,8.507226922788977408e-01
8.704675863752899811e-01,7.271112251925457848e-01,8.452600080905828817e-01
8.705896715907703864e-01,7.058935130230589161e-01,6.015653767436276445e-01
8.707117568062507917e-01,6.847995235767325717e-01,2.754990192376727820e-01
8.708338420217311970e-01,6.638569088214933966e-01,5.278241855832276341e-01
8.709559272372116023e-01,6.430930810297876832e-01,3.701658234812893467e-01
8.710780124526920076e-01,6.225351725087346910e-01,-2.315998450745671011e-02
8.712000976681724129e-01,6.022099957423191485e-01,1.222856067443961692e+00
8.713221828836528182e-01,5.821440040042786812e-01,1.329811911739946506e+00
8.714442680991332235e-01,5.623632524994557347e-01,4.516491744857734081e-01
8.715663533146136288e-01,5.428933600911658441e-01,7.973419167572215471e-01
8.716884385300940341e-01,5.237594716703497522e-01,-2.501085174042821935e-01
8.718105237455744394e-01,5.049862212222524516e-01,1.379316617731145556e-01
8.719326089610548447e-01,4.865976956447932711e-01,4.557053034859319673e-01
8.720546941765352500e-01,4.686173993718738551e-01,1.026732126920326671e-02
8.721767793920156553e-01,4.510682198536541954e-01,1.325215416650747713e+00
8.722988646074960606e-01,4.339723939445939704e-01,7.396513709783403279e-01
8.724209498229764659e-01,4.173514752485654178e-01,4.795872656175300675e-01
8.725430350384568712e-01,4.012263024693949465e-01,-4.815084745216223761e-01
8.726651202539372765e-01,3.856169688129474915e-01,-2.096090007610590389e-02
8.727872054694176818e-01,3.705427924860879574e-01,2.572067162307735133e-01
8.729092906848980871e-01,3.560222883357780366e-01,2.343640618741324455e-01
8.730313759003784924e-01,3.420731406700452393e-01,-1.372577766389747600e-01
8.731534611158588977e-01,3.287121773008000458e-01,1.487993124827554081e-01
8.732755463313393030e-01,3.159553448466787540e-01,2.266202405749069004e-01
8.733976315468197082e-01,3.038176853322534510e-01,-6.236621077757298348e-01
8.735197167623001135e-01,2.923133141179426464e-01,5.337234239013388670e-01
8.736418019777805188e-01,2.814553991932935428e-01,1.627479906640638130e-01
8.737638871932609241e-01,2.712561418638113064e-01,1.595136663882532613e-01
8.738859724087413294e-01,2.617267588599537231e-01,-1.346791387231296988e-01
8.740080576242217347e-01,2.528774658945195375e-01,2.484772873447189112e-01
8.741301428397021400e-01,2.447174626926300056e-01,1.877981650357694321e-01
8.742522280551825453e-01,2.372549195163208835e-01,-3.433967591404917807e-01
8.743743132706629506e-01,2.304969652035648298e-01,5.094842835061108577e-01
8.744963984861433559e-01,2.244496767393204251e-01,-3.737578134057820134e-01
8.746184837016237612e-01,2.191180703739188940e-01,8.571692044098380148e-01
8.747405689171041665e-01,2.145060943019246880e-01,-5.691923843721352627e-02
8.748626541325845718e-01,2.106166229121354538e-01,-1.731874901491198271e-01
8.749847393480649771e-01,2.074514526172575590e-01,-8.115593067210984390e-01
8.751068245635453824e-01,2.050112992693569058e-01,-2.136977449705593224e-01
8.752289097790257877e-01,2.032957971648922668e-01,1.107142165266657763e+00
8.753509949945061930e-01,2.023034996407928610e-01,5.385792496189182321e-01
8.754730802099865983e-01,2.020318812606990977e-01,-5.159213713021304493e-03
8.755951654254670036e-01,2.024773415881731542e-01,2.120067377970035472e-01
8.757172506409474089e-01,2.036352105412721492e-01,5.163437576578335797e-01
8.758393358564278142e-01,2.054997553206801553e-01,6.448348518429553033e-02
8.759614210719082195e-01,2.080641889011539680e-01,6.455025524178445995e-01
8.760835062873886248e-01,2.113206800738153257e-01,-4.683051143799576987e-02
8.762055915028690301e-01,2.152603650245100142e-01,-3.296723882331580868e-01
8.763276767183494353e-01,2.198733604312081424e-01,2.836602700109681630e-01
8.764497619338298406e-01,2.251487780611750034e-01,1.553853195602149517e-01
8.765718471493102459e-01,2.310747408464315367e-01,-5.476814242522038967e-01
8.766939323647906512e-01,2.376384004139366346e-01,4.500943110018440496e-01
8.768160175802710565e-01,2.448259560445093519e-01,1.644389591031681641e-01
8.769381027957514618e-01,2.526226750328631199e-01,9.102422792751716507e-01
8.770601880112318671e-01,2.610129144186134065e-01,-1.221011697696349207e-01
8.771822732267122724e-01,2.699801440563682209e-01,1.990116669127356408e-01
8.773043584421926777e-01,2.795069709909574485e-01,-2.926298912102207606e-01
8.774264436576730830e-01,2.895751651019457529e-01,5.605453404939790829e-01
8.775485288731534883e-01,3.001656859796888455e-01,2.699830672218707650e-01
8.776706140886338936e-01,3.112587109935225915e-01,3.170487949091655988e-01
8.777926993041142989e-01,3.228336645104981084e-01,1.098211680589860073e-01
8.779147845195947042e-01,3.348692482220840261e-01,-9.979751854661689237e-02
8.780368697350751095e-01,3.473434725339312190e-01,5.133962105750273786e-01
8.781589549505555148e-01,3.602336889726479585e-01,2.486186272109667250e-01
8.782810401660359201e-01,3.735166235618972985e-01,4.664756278208756490e-01
8.784031253815163254e-01,3.871684111187260191e-01,4.249483646360761036e-01
8.785252105969967307e-01,4.011646304196774260e-01,6.417926973459850970e-01
8.786472958124771360e-01,4.154803401849376243e-01,4.557573855891889902e-01
8.787693810279575413e-01,4.300901158277375957e-01,3.360008929629718644e-01
8.788914662434379466e-01,4.449680869145885564e-01,-2.106281505132489018e-01
8.790135514589183519e-01,4.600879752817212953e-01,4.157257686253915674e-01
8.791356366743987572e-01,4.754231337513369349e-01,1.231808190614344323e+00
8.792577218898791624e-01,4.909465853908320243e-01,7.778006721780821309e-01
8.793798071053595677e-01,5.066310632572451622e-01,2.361290751372781549e-01
8.795018923208399730e-01,5.224490505684608044e-01,5.730377956986625332e-01
8.796239775363203783e-01,5.383728212420558767e-01,1.035648811464998431e+00
8.797460627518007836e-01,5.543744807423296450e-01,5.637309964007635177e-01
8.798681479672811889e-01,5.704260071750131278e-01,6.982617599851378420e-01
8.799902331827615942e-01,5.864992925697757320e-01,2.309106758822562777e-01
8.801123183982419995e-01,6.025661842893839104e-01,1.154487147219302345e+00
8.802344036137224048e-01,6.185985265047738713e-01,9.935365384792803622e-01
8.803564888292028101e-01,6.345682016750040511e-01,2.894793424029292184e-01
8.804785740446832154e-01,6.504471719710752664e-01,3.423900013950250121e-01
8.806006592601636207e-01,6.662075205826888391e-01,2.284671386506599289e-01
8.807227444756440260e-01,6.818214928471570957e-01,1.373520922504166464e+00
8.808448296911244313e-01,6.972615371401371664e-01,-3.486819200261459528e-02
8.809669149066048366e-01,7.125003454676243075e-01,6.721319269851533384e-02
8.810890001220852419e-01,7.275108937000578369e-01,1.590169793163487277e-01
8.812110853375656472e-01,7.422664813889374713e-01,-1.659018087717512024e-01
8.813331705530460525e-01,7.567407711075556653e-01,-2.729128774735963825e-01
8.814552557685264578e-01,7.709078272579500402e-01,-1.776693031183484983e-02
8.815773409840068631e-01,7.847421542869952304e-01,6.942869727634589649e-01
8.816994261994872684e-01,7.982187342553987985e-01,2.114719962178711832e+00
8.818215114149676737e-01,8.113130637044885241e-01,3.743863203854249089e-01
8.819435966304480790e-01,8.240011897661925211e-01,1.055325798335692733e+00
8.820656818459284843e-01,8.362597454635954941e-01,1.122119636175769708e+00
8.821877670614088895e-01,8.480659841497752982e-01,5.596385302861680566e-01
8.823098522768892948e-01,8.593978130344105404e-01,6.703338737860673469e-01
8.824319374923697001e-01,8.702338257488229090e-01,7.765122151086693014e-01
8.825540227078501054e-01,8.805533339015538807e-01,9.789132962951385686e-01
8.826761079233305107e-01,8.903363975780607120e-01,1.071413002023379635e+00
8.827981931388109160e-01,8.995638547396495044e-01,5.636796798500265382e-03
8.829202783542913213e-01,9.082173494785169554e-01,1.469859546629963321e+00
8.830423635697717266e-01,9.162793590870591531e-01,2.032021348144897210e+00
8.831644487852521319e-01,9.237332199020047430e-01,7.941315044534479339e-01
8.832865340007325372e-01,9.305631518850778772e-01,1.140415289920185593e+00
8.834086192162129425e-01,9.367542819041474456e-01,1.119114296063699499e+00
8.835307044316933478e-01,9.422926656805983292e-01,6.931485085024174930e-01
8.836527896471737531e-01,9.471653083706446097e-01,1.373850525379593845e+00
8.837748748626541584e-01,9.513601837502980718e-01,1.286292691963418999e+00
8.838969600781345637e-01,9.548662519758380762e-01,1.683612002795390694e+00
8.840190452936149690e-01,9.576734758934950520e-01,1.051033033291561614e+00
8.841411305090953743e-01,9.597728358745787336e-01,2.462798612449389246e+00
8.842632157245757796e-01,9.611563431540597335e-01,9.967276985162456526e-01
8.843853009400561849e-01,9.618170516530549774e-01,8.540687307073282497e-01
8.845073861555365902e-01,9.617490682678131453e-01,9.764107849565378805e-01
8.846294713710169955e-01,9.609475616100648931e-01,9.164543564790237351e-01
8.847515565864974008e-01,9.594087691858839140e-01,1.021605609438838380e+00
8.848736418019778061e-01,9.571300030024940675e-01,9.893963720903635739e-01
8.849957270174582113e-01,9.541096535947846125e-01,8.393624499759684277e-01
8.851178122329386166e-01,9.503471924655868541e-01,4.259585999464843287e-01
8.852398974484190219e-01,9.458431729361551632e-01,1.030612391796795757e+00
8.853619826638994272e-01,9.405992294055740555e-01,6.994056734140734477e-01
8.854840678793798325e-01,9.346180750201884546e-01,7.930928162350494581e-01
8.856061530948602378e-01,9.279034977564859510e-01,3.042546795645815205e-01
8.857282383103406431e-01,9.204603549231884507e-01,9.846175583712990509e-01
8.858503235258210484e-01,9.122945660906469634e-01,1.136237457342333279e+00
8.859724087413014537e-01,9.034131044578959102e-01,5.546411150825971692e-01
8.860944939567818590e-01,8.938239866701687131e-01,9.765680152044533546e-01
8.862165791722622643e-01,8.835362611017125722e-01,7.153946221382039283e-01
8.863386643877426696e-01,8.725599946212380109e-01,7.896967263296560402e-01
8.864607496032230749e-01,8.609062578594273152e-01,5.234873379801355808e-01
8.865828348187034802e-01,8.485871090001777528e-01,5.182287340803866105e-01
8.867049200341838855e-01,8.356155761194183906e-01,1.927435361938102387e-01
8.868270052496642908e-01,8.220056380974781751e-01,9.322351869100911070e-01
8.869490904651446961e-01,8.077722041330941405e-01,8.268350445293204398e-02
8.870711756806251014e-01,7.929310918890943860e-01,7.761064265295236630e-01
8.871932608961055067e-01,7.774990043021410280e-01,1.187183397156161391e+00
8.873153461115859120e-01,7.614935050903208769e-01,3.728159929258813565e-01
8.874374313270663173e-01,7.449329929948482754e-01,1.393481070918085152e+00
8.875595165425467226e-01,7.278366747936684256e-01,4.629070107350004570e-01
8.876816017580271279e-01,7.102245371266709961e-01,5.665986355171102051e-01
8.878036869735075332e-01,6.921173171739538610e-01,6.489515832826886488e-01
8.879257721889879384e-01,6.735364722302632501e-01,8.404958574775993618e-01
8.880478574044683437e-01,6.545041482203863836e-01,8.047589509416304132e-01
8.881699426199487490e-01,6.350431472016635492e-01,1.104039115692699191e+00
8.882920278354291543e-01,6.151768939017647764e-01,3.815698588775679467e-01
8.884141130509095596e-01,5.949294013404876624e-01,1.569150107230449454e+00
8.885361982663899649e-01,5.743252355865006153e-01,4.199527637196857066e-01
8.886582834818703702e-01,5.533894797006844168e-01,-4.602386102207540741e-01
8.887803686973507755e-01,5.321476969191932804e-01,6.472617372613652664e-01
8.889024539128311808e-01,5.106258931303380155e-01,5.850362718711851207e-01
8.890245391283115861e-01,4.888504787005278351e-01,2.135197639558510385e+00
8.891466243437919914e-01,4.668482297052535257e-01,2.156608736423168415e-01
8.892687095592723967e-01,4.446462486225391531e-01,9.130616445569685879e-01
8.893907947747528020e-01,4.222719245461380999e-01,6.334612792586311603e-01
8.895128799902332073e-01,3.997528929773948581e-01,-2.075547534977542630e-01
8.896349652057136126e-01,3.771169952547527293e-01,1.954402465899246211e-01
8.897570504211940179e-01,3.543922376806057928e-01,-1.537954839778506999e-01
8.898791356366744232e-01,3.316067504056135484e-01,7.396840416231686977e-01
8.900012208521548285e-01,3.087887461309520853e-01,-1.012243669518926303e+00
8.901233060676352338e-01,2.859664786892726629e-01,-2.138285338093591226e-01
8.902453912831156391e-01,2.631682015651183315e-01,-7.898011780409641691e-02
8.903674764985960444e-01,2.404221264162333949e-01,-4.488879286726958906e-01
8.904895617140764497e-01,2.177563816562071985e-01,1.594252338249908529e-01
8.906116469295568550e-01,1.951989711597953425e-01,-5.526462761988176764e-02
8.907337321450372603e-01,1.727777331514865899e-01,8.252413880254988454e-01
8.908558173605176655e-01,1.505202993378112475e-01,-4.345100089661039777e-01
8.909779025759980708e-01,1.284540543435013227e-01,3.421225441752490104e-01
8.910999877914784761e-01,1.066060955111916286e-01,-1.368322088635306744e-01
8.912220730069588814e-01,8.500319312362883406e-02,-3.849808760971890065e-01
8.913441582224392867e-01,6.367175110729905718e-02,1.605074153103439594e-01
8.914662434379196920e-01,4.263776827473217401e-02,-2.259549413384380478e-02
8.915883286534000973e-01,2.192680016289563771e-02,8.401321929679913536e-01
8.917104138688805026e-01,1.563921523643818645e-03,-6.220945212766157972e-01
8.918324990843609079e-01,-1.842631047857962168e-02,2.093476951995801305e-01
8.919545842998413132e-01,-3.801989230765590033e-02,3.557237678256124913e-01
8.920766695153217185e-01,-5.719340928231197996e-02,4.702459866304361524e-01
8.921987547308021238e-01,-7.592406993641392932e-02,6.255235735030459931e-01
8.923208399462825291e-01,-9.418973946262648722e-02,-2.643474271106203699e-01
8.924429251617629344e-01,-1.119689721899176649e-01,-4.950903928336661819e-01
8.925650103772433397e-01,-1.292410430475834371e-01,2.662893644100611246e-01
8.926870955927237450e-01,-1.459859779691794202e-01,-4.300280539763753351e-01
8.928091808082041503e-01,-1.621845831917759773e-01,-1.005403471631357348e+00
8.929312660236845556e-01,-1.778184734074196305e-01,7.197348557403406843e-01
8.930533512391649609e-01,-1.928700987253944843e-01,-4.514079923451028709e-01
8.931754364546453662e-01,-2.073227704056127552e-01,4.853561813428821647e-01
8.932975216701257715e-01,-2.211606853253779148e-01,-4.649410446186329482e-01
8.934196068856061768e-01,-2.343689491432981720e-01,2.425437726834191732e-01
8.935416921010865821e-01,-2.469335981265991520e-01,-4.533027967171292527e-01
8.936637773165669874e-01,-2.588416196094901478e-01,3.684413906683264850e-01
8.937858625320473926e-01,-2.700809710525921559e-01,2.204869214247345277e-01
8.939079477475277979e-01,-2.806405976753771903e-01,1.001961343366743140e+00
8.940300329630082032e-01,-2.905104486356862026e-01,-4.775975284251621211e-02
8.941521181784886085e-01,-2.996814917325290595e-01,-1.115662874235793245e+00
8.942742033939690138e-01,-3.081457266105341319e-01,-1.299524546882625087e+00
8.943962886094494191e-01,-3.158961964466683314e-01,4.391634124541438089e-02
8.945183738249298244e-01,-3.229269981019352587e-01,-1.575883138650172044e-01
8.946404590404102297e-01,-3.292332907232626837e-01,-5.232268634419536824e-01
8.947625442558906350e-01,-3.348113027828181210e-01,4.723726030431301126e-01
8.948846294713710403e-01,-3.396583375444470754e-01,-1.221103609462093509e+00
8.950067146868514456e-01,-3.437727769491843999e-01,-4.933911849876365663e-01
8.951287999023318509e-01,-3.471540839141267210e-01,-4.879567470423621378e-01
8.952508851178122562e-01,-3.498028030412871914e-01,-5.954695847585838031e-01
8.953729703332926615e-01,-3.517205597353787461e-01,-2.986150630281547702e-01
8.954950555487730668e-01,-3.529100577318540211e-01,-4.738806073331930380e-02
8.956171407642534721e-01,-3.533750750388031658e-01,-1.292605441214322859e-01
8.957392259797338774e-01,-3.531204582987035323e-01,5.240489519823127162e-02
8.958613111952142827e-01,-3.521521155783083890e-01,-3.773983809693546299e-01
8.959833964106946880e-01,-3.504770075972801213e-01,-8.663697668876984004e-01
8.961054816261750933e-01,-3.481031374084717078e-01,-5.693565827469698748e-02
8.962275668416554986e-01,-3.450395385450373276e-01,7.720973981835765887e-02
8.963496520571359039e-01,-3.412962616518172010e-01,-5.337669492550014549e-01
8.964717372726163092e-01,-3.368843596205934876e-01,-1.014425831714905968e+00
8.965938224880967145e-01,-3.318158712512525588e-01,-1.647211296109607481e-02
8.967159077035771197e-01,-3.261038034626629889e-01,-1.675481974887168546e-01
8.968379929190575250e-01,-3.197621120796011462e-01,-3.149921010729266890e-01
8.969600781345379303e-01,-3.128056812239208284e-01,1.156094676789921061e-01
8.970821633500183356e-01,-3.052503013402910192e-01,5.957425856697899924e-01
8.972042485654987409e-01,-2.971126458888243005e-01,-7.947323587927054289e-01
8.973263337809791462e-01,-2.884102467388985902e-01,1.317513489023625972e+00
8.974484189964595515e-01,-2.791614683002517916e-01,-3.622120935095247130e-01
8.975705042119399568e-01,-2.693854804296814676e-01,6.189327674004309054e-01
8.976925894274203621e-01,-2.591022301528300154e-01,-4.261468862141064573e-01
8.978146746429007674e-01,-2.483324122429255987e-01,-3.625991903866855326e-01
8.979367598583811727e-01,-2.370974386996462235e-01,-2.776433635688602686e-01
8.980588450738615780e-01,-2.254194071730175053e-01,-1.088997892627287856e+00
8.981809302893419833e-01,-2.133210683787942763e-01,8.408940621390248449e-03
8.983030155048223886e-01,-2.008257925532320187e-01,-5.532054190693719287e-01
8.984251007203027939e-01,-1.879575349966698949e-01,7.828838771273688435e-02
8.985471859357831992e-01,-1.747408007563848731e-01,5.467994046710555889e-02
8.986692711512636045e-01,-1.612006085010922463e-01,1.422538221717293272e-01
8.987913563667440098e-01,-1.473624536397122042e-01,-7.058017399613056853e-01
8.989134415822244151e-01,-1.332522707390248751e-01,-3.435167840472130862e-01
8.990355267977048204e-01,-1.188963952953460412e-01,-3.230082231921747038e-01
8.991576120131852257e-01,-1.043215249164777536e-01,3.536360074695861222e-01
8.992796972286656310e-01,-8.955467997103144784e-02,-7.966334274165698393e-02
8.994017824441460363e-01,-7.462316376303190779e-02,-5.576006104103005123e-01
8.995238676596264416e-01,-5.955452229021397648e-02,-6.112385521074572420e-02
8.996459528751068468e-01,-4.437650364562076288e-02,-5.990146800502923474e-01
8.997680380905872521e-01,-2.911701712166335845e-02,5.705814759966811867e-01
8.998901233060676574e-01,-1.380409207721211562e-02,-4.722707736887116758e-01
9.000122085215480627e-01,1.534163371944812036e-03,-1.610147977433194488e-01
9.001342937370284680e-01,1.686960377848593234e-02,-3.108602397892347158e-01
9.002563789525088733e-01,3.217408784385160370e-02,5.523247104303943278e-01
9.003784641679892786e-01,4.741951989243683996e-02,-3.760012282499866076e-01
9.005005493834696839e-01,6.257789127864954448e-02,5.252286070697731457e-02
9.006226345989500892e-01,7.762132166609729544e-02,6.017827357032955460e-01
9.007447198144304945e-01,9.252210011776375309e-02,7.849141946006197301e-01
9.008668050299108998e-01,1.072527259372980935e-01,2.510894473238319824e-01
9.009888902453913051e-01,1.217859492009217975e-01,2.989086648271147562e-01
9.011109754608717104e-01,1.360948109205039336e-01,3.854014609306337102e-01
9.012330606763521157e-01,1.501526827787008356e-01,2.854696009476831442e-02
9.013551458918325210e-01,1.639333063777142496e-01,9.530281697116711748e-02
9.014772311073129263e-01,1.774108319439365866e-01,4.391434622289085432e-01
9.015993163227933316e-01,1.905598564315289511e-01,-4.422421992140428415e-01
9.017214015382737369e-01,2.033554609690340076e-01,4.436925654525653018e-01
9.018434867537541422e-01,2.157732475935688066e-01,1.717334895276535267e+00
9.019655719692345475e-01,2.277893752190678356e-01,1.521533099485723739e-01
9.020876571847149528e-01,2.393805947852920557e-01,-1.228170293853300676e-01
9.022097424001953581e-01,2.505242835360553810e-01,2.699191581229968273e-01
9.023318276156757634e-01,2.611984783762236750e-01,2.012891716582266843e-01
9.024539128311561687e-01,2.713819082584202902e-01,6.818062095738602890e-01
9.025759980466365739e-01,2.810540255517829378e-01,-2.226945680199899913e-01
9.026980832621169792e-01,2.901950363467472038e-01,-4.370142219692557672e-02
9.028201684775973845e-01,2.987859296509862150e-01,3.229375649818169713e-01
9.029422536930777898e-01,3.068085054339591000e-01,3.943274748025318854e-01
9.030643389085581951e-01,3.142454014785178718e-01,4.184033574774632669e-01
9.031864241240386004e-01,3.210801190001957295e-01,-6.384496937448307374e-01
9.033085093395190057e-01,3.272970469964754381e-01,8.156225865275840148e-01
9.034305945549994110e-01,3.328814852902184929e-01,1.278540514079165913e+00
9.035526797704798163e-01,3.378196662333639022e-01,5.514915920175387232e-01
9.036747649859602216e-01,3.420987750389578030e-01,-3.221985848562223254e-01
9.037968502014406269e-01,3.457069687116786083e-01,2.722398066256775384e-01
9.039189354169210322e-01,3.486333935488342695e-01,-3.295029175959075518e-01
9.040410206324014375e-01,3.508682011863285544e-01,1.673867599589717869e-01
9.041631058478818428e-01,3.524025631658118107e-01,4.483816976925814046e-01
9.042851910633622481e-01,3.532286840016626295e-01,1.044724915075967653e+00
9.044072762788426534e-01,3.533398127285660717e-01,-1.790658952445866037e-01
9.045293614943230587e-01,3.527302529127036013e-01,2.173050669062189244e-01
9.046514467098034640e-01,3.513953711118245060e-01,1.731908541158174497e+00
9.047735319252838693e-01,3.493316037717739686e-01,6.495561021983735639e-01
9.048956171407642746e-01,3.465364625492804995e-01,1.002119263440910624e+00
9.050177023562446799e-01,3.430085380532457706e-01,8.313100864037226145e-01
9.051397875717250852e-01,3.387475019989752978e-01,2.794173984256342891e-01
9.052618727872054905e-01,3.337541077722033789e-01,1.113090917393042556e-01
9.053839580026858957e-01,3.280301894020787867e-01,-2.209047634325491116e-01
9.055060432181663010e-01,3.215786589446193444e-01,1.084034912079507029e-01
9.056281284336467063e-01,3.144035022804830826e-01,1.773913511941641041e-01
9.057502136491271116e-01,3.065097733332431407e-01,2.530762904132022317e-01
9.058722988646075169e-01,2.979035867166291429e-01,8.420612177388704378e-01
9.059943840800879222e-01,2.885921088216445995e-01,-1.202093896326014821e+00
9.061164692955683275e-01,2.785835473565452247e-01,-2.987144648546649073e-01
9.062385545110487328e-01,2.678871393551520708e-01,2.504770025488518570e-01
9.063606397265291381e-01,2.565131376711022870e-01,3.891124440079153368e-01
9.064827249420095434e-01,2.444727959779052495e-01,4.281689144806055669e-02
9.066048101574899487e-01,2.317783522968679955e-01,-1.887604875806648819e-01
9.067268953729703540e-01,2.184430110771302669e-01,7.339280537988065456e-01
9.068489805884507593e-01,2.044809238540786778e-01,4.062830624441518546e-01
9.069710658039311646e-01,1.899071685148041033e-01,2.721920903950073023e-01
9.070931510194115699e-01,1.747377272008134308e-01,-7.480186229336224790e-02
9.072152362348919752e-01,1.589894628807084764e-01,5.725161672560341586e-01
